Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Weekday,Month,ActiveMinutes,TotalRecordedMinutes,ActiveHours,SedentaryHours,ActivePercentage,CaloriesPerStep,StepCategory,DayType
1503960366,2016-04-17,9705,6.48000001907349,6.48000001907349,0.0,3.19000005722046,0.779999971389771,2.50999999046326,0.0,38,20,164,539,1728,Sunday,April,222,761,3.7,8.983333333333333,29.172141918528254,0.17805255023183925,Moderately active,Weekend
1503960366,2016-04-18,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,Monday,April,291,1440,4.85,19.15,20.208333333333332,0.1475535755434365,Highly active,Weekday
1503960366,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,Tuesday,April,345,1120,5.75,12.916666666666666,30.80357142857143,0.13123952018573457,Highly active,Weekday
1503960366,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,Wednesday,April,245,1063,4.083333333333333,13.633333333333333,23.047977422389465,0.16938543247344462,Highly active,Weekday
1503960366,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,Thursday,April,238,1076,3.966666666666667,13.966666666666667,22.118959107806692,0.1807719727059782,Moderately active,Weekday
1503960366,2016-04-22,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217,1827,Friday,April,223,1440,3.716666666666667,20.283333333333335,15.48611111111111,0.14313694766530868,Highly active,Weekday
1503960366,2016-04-23,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949,Saturday,April,324,1056,5.4,12.2,30.681818181818183,0.1356203465312087,Highly active,Weekend
1503960366,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,Sunday,April,282,991,4.7,11.816666666666666,28.456104944500503,0.17810538898296643,Highly active,Weekend
1503960366,2016-04-25,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013,Monday,April,303,1117,5.05,13.566666666666666,27.126230975828108,0.13109736242266362,Highly active,Weekday
1503960366,2016-04-26,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970,Tuesday,April,333,1166,5.55,13.883333333333333,28.55917667238422,0.14322064703744092,Highly active,Weekday
1503960366,2016-04-27,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,Wednesday,April,332,1440,5.533333333333333,18.466666666666665,23.055555555555557,0.11905812286313003,Highly active,Weekday
1503960366,2016-04-28,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,Thursday,April,265,1047,4.416666666666667,13.033333333333333,25.31041069723018,0.14429071005017485,Highly active,Weekday
1503960366,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,Friday,April,271,1086,4.516666666666667,13.583333333333334,24.953959484346225,0.164296574546105,Highly active,Weekday
1503960366,2016-04-30,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,Saturday,April,303,1015,5.05,11.866666666666667,29.852216748768473,0.13269270087916582,Highly active,Weekend
1503960366,2016-05-01,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,Sunday,May,314,1044,5.233333333333333,12.166666666666666,30.07662835249042,0.17166572344840597,Highly active,Weekend
1503960366,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,Monday,May,333,1131,5.55,13.3,29.44297082228117,0.1360765940110002,Highly active,Weekday
1503960366,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,Tuesday,May,328,1144,5.466666666666667,13.6,28.671328671328673,0.13176190160895188,Highly active,Weekday
1503960366,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,Wednesday,May,261,1440,4.35,19.65,18.125,0.16387387387387387,Highly active,Weekday
1503960366,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,Thursday,May,319,1176,5.316666666666666,14.283333333333333,27.125850340136054,0.13923240938166312,Highly active,Weekday
1503960366,2016-05-06,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,Friday,May,319,1073,5.316666666666666,12.566666666666666,29.72972972972973,0.15593387614113002,Highly active,Weekday
1503960366,2016-05-07,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,Saturday,May,258,1091,4.3,13.883333333333333,23.64802933088909,0.15185123415610408,Highly active,Weekend
1503960366,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,Sunday,May,255,829,4.25,9.566666666666666,30.759951749095293,0.17296222664015903,Highly active,Weekend
1503960366,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,Monday,May,263,1098,4.383333333333334,13.916666666666666,23.95264116575592,0.15130593911162868,Highly active,Weekday
1503960366,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,Tuesday,May,291,1037,4.85,12.433333333333334,28.061716489874637,0.15228966986155484,Highly active,Weekday
1503960366,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,Wednesday,May,310,979,5.166666666666667,11.15,31.66496424923391,0.13962411902897415,Highly active,Weekday
1503960366,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Thursday,May,0,1440,0.0,24.0,0.0,,Low activity,Weekday
1624580081,2016-03-25,1810,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.12999999523163,0.0099999997764825,0,0,121,1319,1373,Friday,March,121,1440,2.0166666666666666,21.983333333333334,8.402777777777779,0.7585635359116022,Low activity,Weekday
1624580081,2016-03-26,815,0.529999971389771,0.529999971389771,0.0,0.0,0.0,0.529999971389771,0.0,0,0,47,1393,1264,Saturday,March,47,1440,0.7833333333333333,23.216666666666665,3.2638888888888893,1.550920245398773,Low activity,Weekend
1624580081,2016-03-27,1985,1.28999996185303,1.28999996185303,0.0,0.0,0.0,1.27999997138977,0.0099999997764825,0,0,112,1328,1350,Sunday,March,112,1440,1.8666666666666667,22.133333333333333,7.777777777777778,0.6801007556675063,Low activity,Weekend
1624580081,2016-03-28,1905,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,95,1345,1342,Monday,March,95,1440,1.5833333333333333,22.416666666666668,6.597222222222222,0.7044619422572178,Low activity,Weekday
1624580081,2016-03-29,1552,1.00999999046326,1.00999999046326,0.0,0.0,0.0,1.0,0.0,0,0,66,1374,1300,Tuesday,March,66,1440,1.1,22.9,4.583333333333333,0.8376288659793815,Low activity,Weekday
1624580081,2016-03-30,1675,1.0900000333786,1.0900000333786,0.0,0.0,0.0,1.0900000333786,0.0,0,0,84,1356,1313,Wednesday,March,84,1440,1.4,22.6,5.833333333333333,0.7838805970149254,Low activity,Weekday
1624580081,2016-03-31,4506,2.9300000667572,2.9300000667572,0.0,0.509999990463257,0.270000010728836,2.15000009536743,0.0099999997764825,7,4,144,1285,1498,Thursday,March,155,1440,2.5833333333333335,21.416666666666668,10.76388888888889,0.3324456280514869,Low activity,Weekday
1624580081,2016-04-01,9218,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.96999979019165,0.0099999997764825,0,0,221,1219,1541,Friday,April,221,1440,3.683333333333333,20.316666666666666,15.347222222222223,0.16717292254285093,Moderately active,Weekday
1624580081,2016-04-02,1556,1.00999999046326,1.00999999046326,0.0,0.0,0.0,1.00999999046326,0.0099999997764825,0,0,88,1352,1327,Saturday,April,88,1440,1.4666666666666666,22.533333333333335,6.111111111111111,0.852827763496144,Low activity,Weekend
1624580081,2016-04-03,2910,1.88999998569489,1.88999998569489,0.0,0.0,0.0,1.87999999523163,0.0099999997764825,0,0,157,1283,1452,Sunday,April,157,1440,2.6166666666666667,21.383333333333333,10.902777777777779,0.49896907216494846,Low activity,Weekend
1624580081,2016-04-04,18464,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0,0,270,1170,1574,Monday,April,270,1440,4.5,19.5,18.75,0.0852469670710572,Highly active,Weekday
1624580081,2016-04-05,1335,0.870000004768372,0.870000004768372,0.0,0.0,0.0,0.870000004768372,0.0,0,0,74,1366,1308,Tuesday,April,74,1440,1.2333333333333334,22.766666666666666,5.138888888888888,0.9797752808988764,Low activity,Weekday
1624580081,2016-04-06,1004,0.649999976158142,0.649999976158142,0.0,0.0,0.0,0.649999976158142,0.0,0,0,55,1385,1276,Wednesday,April,55,1440,0.9166666666666666,23.083333333333332,3.8194444444444446,1.2709163346613546,Low activity,Weekday
1624580081,2016-04-07,1111,0.720000028610229,0.720000028610229,0.0,0.0,0.0,0.720000028610229,0.0,0,0,54,1386,1278,Thursday,April,54,1440,0.9,23.1,3.75,1.1503150315031503,Low activity,Weekday
1624580081,2016-04-08,6344,4.11999988555908,4.11999988555908,0.0,0.0,0.0,4.09999990463257,0.0,0,0,143,1297,1409,Friday,April,143,1440,2.3833333333333333,21.616666666666667,9.930555555555555,0.22209962168978561,Light activity,Weekday
1624580081,2016-04-09,3572,2.3199999332428,2.3199999332428,0.0,0.0,0.0,2.28999996185303,0.0299999993294477,0,0,122,1318,1370,Saturday,April,122,1440,2.033333333333333,21.966666666666665,8.472222222222223,0.38353863381858905,Low activity,Weekend
1624580081,2016-04-10,3910,2.53999996185303,2.53999996185303,0.0,0.469999998807907,0.25,1.80999994277954,0.0099999997764825,7,7,186,1240,1555,Sunday,April,200,1440,3.3333333333333335,20.666666666666668,13.88888888888889,0.3976982097186701,Low activity,Weekend
1624580081,2016-04-11,10000,6.5,6.5,0.0,0.0,0.0,6.5,0.0,0,0,172,1268,1469,Monday,April,172,1440,2.8666666666666667,21.133333333333333,11.944444444444445,0.1469,Highly active,Weekday
1624580081,2016-04-12,6627,4.30999994277954,4.30999994277954,0.0,0.0,0.0,4.30999994277954,0.0,0,0,89,604,706,Tuesday,April,89,693,1.4833333333333334,10.066666666666666,12.842712842712842,0.10653387656556511,Light activity,Weekday
1624580081,2016-04-13,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,Wednesday,April,148,1440,2.466666666666667,21.533333333333335,10.277777777777777,0.20137005851291565,Light activity,Weekday
1624580081,2016-04-14,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,Thursday,April,236,1440,3.933333333333333,20.066666666666666,16.38888888888889,0.17261447238388053,Moderately active,Weekday
1624580081,2016-04-15,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,Friday,April,96,1440,1.6,22.4,6.666666666666667,0.8900662251655629,Low activity,Weekday
1624580081,2016-04-16,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,Saturday,April,176,1440,2.933333333333333,21.066666666666666,12.222222222222221,0.27243947858473,Light activity,Weekend
1624580081,2016-04-17,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,Sunday,April,164,1440,2.7333333333333334,21.266666666666666,11.38888888888889,0.25165991902834006,Light activity,Weekend
1624580081,2016-04-18,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,Monday,April,226,1440,3.7666666666666666,20.233333333333334,15.694444444444445,0.15223993925588458,Highly active,Weekday
1624580081,2016-04-19,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,Tuesday,April,141,1440,2.35,21.65,9.791666666666666,0.4921124828532236,Low activity,Weekday
1624580081,2016-04-20,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,Wednesday,April,151,1440,2.5166666666666666,21.483333333333334,10.48611111111111,0.29071170084439085,Low activity,Weekday
1624580081,2016-04-21,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,Thursday,April,186,1440,3.1,20.9,12.916666666666668,0.23106000945030714,Light activity,Weekday
1624580081,2016-04-22,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,Friday,April,199,1440,3.316666666666667,20.683333333333334,13.819444444444445,0.3651266766020864,Low activity,Weekday
1624580081,2016-04-23,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,Saturday,April,227,1440,3.783333333333333,20.216666666666665,15.76388888888889,0.1829468259545561,Moderately active,Weekend
1624580081,2016-04-24,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,Sunday,April,219,1440,3.65,20.35,15.208333333333332,0.2661290322580645,Light activity,Weekend
1624580081,2016-04-25,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,Monday,April,202,1440,3.3666666666666667,20.633333333333333,14.027777777777779,0.22964445128520855,Light activity,Weekday
1624580081,2016-04-26,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,Tuesday,April,140,1440,2.3333333333333335,21.666666666666668,9.722222222222223,0.49610757254069354,Low activity,Weekday
1624580081,2016-04-27,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,Wednesday,April,207,1440,3.45,20.55,14.374999999999998,0.19959364168758217,Moderately active,Weekday
1624580081,2016-04-28,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,Thursday,April,120,1440,2.0,22.0,8.333333333333332,0.5077926785067053,Low activity,Weekday
1624580081,2016-04-29,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,Friday,April,150,1440,2.5,21.5,10.416666666666668,0.5874476987447699,Low activity,Weekday
1624580081,2016-04-30,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,Saturday,April,258,1440,4.3,19.7,17.916666666666668,0.25563793636082793,Light activity,Weekend
1624580081,2016-05-01,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,Sunday,May,420,1440,7.0,17.0,29.166666666666668,0.07468280629667676,Highly active,Weekend
1624580081,2016-05-02,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,Monday,May,179,1440,2.9833333333333334,21.016666666666666,12.430555555555555,0.20922431865828092,Light activity,Weekday
1624580081,2016-05-03,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,Tuesday,May,96,1440,1.6,22.4,6.666666666666667,0.6352380952380953,Low activity,Weekday
1624580081,2016-05-04,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,Wednesday,May,118,1440,1.9666666666666666,22.033333333333335,8.194444444444445,0.6238030095759234,Low activity,Weekday
1624580081,2016-05-05,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,Thursday,May,117,1440,1.95,22.05,8.125,0.5546558704453441,Low activity,Weekday
1624580081,2016-05-06,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,Friday,May,102,1440,1.7,22.3,7.083333333333333,0.7764910248986682,Low activity,Weekday
1624580081,2016-05-07,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,Saturday,May,182,1440,3.033333333333333,20.966666666666665,12.63888888888889,0.7005703422053232,Low activity,Weekend
1624580081,2016-05-08,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,Sunday,May,152,1440,2.533333333333333,21.466666666666665,10.555555555555555,0.41639918295885614,Low activity,Weekend
1624580081,2016-05-09,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,Monday,May,91,1440,1.5166666666666666,22.483333333333334,6.319444444444445,0.766743648960739,Low activity,Weekday
1624580081,2016-05-10,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,Tuesday,May,139,1440,2.316666666666667,21.683333333333334,9.652777777777779,0.46918154260693834,Low activity,Weekday
1624580081,2016-05-11,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,Wednesday,May,112,1440,1.8666666666666667,22.133333333333333,7.777777777777778,0.43363114231014677,Low activity,Weekday
1624580081,2016-05-12,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,Thursday,May,107,997,1.7833333333333334,14.833333333333334,10.732196589769307,0.3372601817569842,Low activity,Weekday
1644430081,2016-04-01,4636,3.41000008583069,3.41000008583069,0.0,0.0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,Friday,April,602,1440,10.033333333333333,13.966666666666667,41.80555555555556,0.7167817083692839,Low activity,Weekday
1644430081,2016-04-02,20237,14.710000038147,14.710000038147,0.0,2.5699999332428,6.40000009536743,5.73000001907349,0.0099999997764825,34,141,347,918,4029,Saturday,April,522,1440,8.7,15.3,36.25,0.19909077432425754,Highly active,Weekend
1644430081,2016-04-03,12912,9.40999984741211,9.40999984741211,0.0,4.82999992370605,0.769999980926514,3.78999996185303,0.0299999993294477,59,16,283,1082,3436,Sunday,April,358,1440,5.966666666666667,18.033333333333335,24.86111111111111,0.2661090458488228,Highly active,Weekend
1644430081,2016-04-04,2819,2.04999995231628,2.04999995231628,0.0,0.310000002384186,0.170000001788139,1.55999994277954,0.0099999997764825,4,4,87,1345,2444,Monday,April,95,1440,1.5833333333333333,22.416666666666668,6.597222222222222,0.8669741042923023,Low activity,Weekday
1644430081,2016-04-05,9921,7.21000003814697,7.21000003814697,0.0,0.340000003576279,1.51999998092651,5.3600001335144,0.0,5,35,219,1181,3098,Tuesday,April,259,1440,4.316666666666666,19.683333333333334,17.98611111111111,0.31226690857776435,Moderately active,Weekday
1644430081,2016-04-06,8046,5.84999990463257,5.84999990463257,0.0,1.28999996185303,2.11999988555908,2.45000004768372,0.0,18,41,137,1244,2925,Wednesday,April,196,1440,3.2666666666666666,20.733333333333334,13.61111111111111,0.3635346756152125,Moderately active,Weekday
1644430081,2016-04-07,11166,8.11999988555908,8.11999988555908,0.0,0.209999993443489,2.41000008583069,5.5,0.0,3,58,230,1149,3202,Thursday,April,291,1440,4.85,19.15,20.208333333333332,0.28676338885903635,Highly active,Weekday
1644430081,2016-04-08,7842,5.69999980926514,5.69999980926514,0.0,0.479999989271164,2.41000008583069,2.80999994277954,0.0,7,43,161,1229,2928,Friday,April,211,1440,3.5166666666666666,20.483333333333334,14.652777777777779,0.37337413925019125,Moderately active,Weekday
1644430081,2016-04-09,13840,10.0600004196167,10.0600004196167,0.0,1.30999994277954,3.72000002861023,5.03000020980835,0.0,18,81,192,1149,3290,Saturday,April,291,1440,4.85,19.15,20.208333333333332,0.23771676300578035,Highly active,Weekend
